match_id,match_date,winner,fighter1_name,fighter1_weight,fighter1_height,fighter1_reach,fighter1_age,fighter1_power_factor,fighter1_experience_factor,fighter1_wins,fighter1_losses,fighter1_knockouts,fighter1_final_hp,fighter1_final_sp,fighter2_name,fighter2_weight,fighter2_height,fighter2_reach,fighter2_age,fighter2_power_factor,fighter2_experience_factor,fighter2_wins,fighter2_losses,fighter2_knockouts,fighter2_final_hp,fighter2_final_sp,ko_happened
3022,2024-12-27 08:41:58,鄭十二,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,85,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,42,90,True
3023,2024-12-27 08:42:12,張三,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,0,78,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,81,95,True
3024,2024-12-27 08:42:25,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,68,100,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,72,True
3025,2024-12-27 08:42:39,吳十一,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,12,88,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,70,True
3026,2024-12-27 08:42:57,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,10,93,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,79,True
3027,2024-12-27 08:43:19,鄭十二,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,50,75,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,85,True
3028,2024-12-27 08:43:32,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,84,95,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,75,True
3029,2024-12-27 08:43:41,孫九,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,88,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,66,90,True
3030,2024-12-27 08:43:51,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,49,90,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,0,75,True
3031,2024-12-27 08:44:02,李四,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,81,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,23,81,True
3032,2024-12-27 08:44:17,鄭十二,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,55,85,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,75,True
3033,2024-12-27 08:44:28,張三,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,44,85,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,78,True
3034,2024-12-27 08:44:42,林七,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,0,63,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,22,86,True
3035,2024-12-27 08:44:57,陳六,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,80,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,45,90,True
3036,2024-12-27 08:45:06,吳十一,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,83,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,31,90,True
3037,2024-12-27 08:45:22,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,60,95,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,85,True
3038,2024-12-27 08:45:31,吳十一,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,69,90,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,75,True
3039,2024-12-27 08:45:43,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,65,90,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,86,True
3040,2024-12-27 08:45:56,吳十一,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,75,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,100,100,True
3041,2024-12-27 08:46:04,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,48,85,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,83,True
3042,2024-12-27 08:46:16,林七,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,80,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,37,88,True
3043,2024-12-27 08:46:31,張三,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,49,85,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,80,True
3044,2024-12-27 08:46:43,趙八,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,0,66,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,63,90,True
3045,2024-12-27 08:46:55,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,100,100,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,80,True
3046,2024-12-27 08:47:02,周十,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,81,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,69,90,True
3047,2024-12-27 08:47:16,林七,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,65,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,34,93,True
3048,2024-12-27 08:47:30,林七,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,82,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,58,90,True
3049,2024-12-27 08:47:46,李四,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,80,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,100,100,True
3050,2024-12-27 08:47:53,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,15,80,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,85,True
3051,2024-12-27 08:48:10,鄭十二,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,62,88,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,78,True
3052,2024-12-27 08:48:24,陳六,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,94,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,74,95,True
3053,2024-12-27 08:48:41,林七,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,0,69,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,29,85,True
3054,2024-12-27 08:48:57,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,45,95,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,71,True
3055,2024-12-27 08:49:09,陳六,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,80,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,59,90,True
3056,2024-12-27 08:49:18,吳十一,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,0,85,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,13,98,True
3057,2024-12-27 08:49:40,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,40,80,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,88,True
3058,2024-12-27 08:49:55,林七,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,48,85,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,91,True
3059,2024-12-27 08:50:11,鄭十二,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,83,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,2,100,True
3060,2024-12-27 08:50:33,吳十一,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,76,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,60,90,True
3061,2024-12-27 08:50:48,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,46,85,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,80,True
3062,2024-12-27 08:50:58,吳十一,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,71,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,71,86,True
3063,2024-12-27 08:51:13,吳十一,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,70,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,20,80,True
3064,2024-12-27 08:51:29,陳六,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,80,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,79,90,True
3065,2024-12-27 08:51:37,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,60,85,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,85,True
3066,2024-12-27 08:51:48,李四,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,90,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,45,85,True
3067,2024-12-27 08:51:59,林七,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,1,59,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,95,True
3068,2024-12-27 08:52:22,鄭十二,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,7,89,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,88,True
3069,2024-12-27 08:52:46,李四,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,70,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,52,83,True
3070,2024-12-27 08:52:59,王五,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,62,85,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,70,True
3071,2024-12-27 08:53:10,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,72,100,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,73,True
3072,2024-12-27 08:53:22,孫九,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,81,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,59,91,True
3073,2024-12-27 08:53:35,王五,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,7,73,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,95,True
3074,2024-12-27 08:53:52,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,48,80,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,73,True
3075,2024-12-27 08:54:04,李四,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,90,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,56,100,True
3076,2024-12-27 08:54:15,陳六,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,85,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,76,88,True
3077,2024-12-27 08:54:27,吳十一,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,0,90,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,62,100,True
3078,2024-12-27 08:54:41,周十,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,46,80,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,78,True
3079,2024-12-27 08:54:57,張三,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,46,95,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,90,True
3080,2024-12-27 08:55:15,張三,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,71,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,49,80,True
3081,2024-12-27 08:55:28,張三,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,46,85,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,70,True
3082,2024-12-27 08:55:40,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,70,85,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,80,True
3083,2024-12-27 08:55:50,鄭十二,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,12,80,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,73,True
3084,2024-12-27 08:56:08,張三,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,86,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,19,94,True
3085,2024-12-27 08:56:30,張三,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,90,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,66,90,True
3086,2024-12-27 08:56:43,李四,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,80,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,100,100,True
3087,2024-12-27 08:56:50,趙八,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,80,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,63,85,True
3088,2024-12-27 08:56:59,李四,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,75,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,73,90,True
3089,2024-12-27 08:57:09,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,63,90,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,85,True
3090,2024-12-27 08:57:19,鄭十二,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,88,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,10,85,True
3091,2024-12-27 08:57:42,張三,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,90,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,73,100,True
3092,2024-12-27 08:57:57,孫九,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,85,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,55,88,True
3093,2024-12-27 08:58:07,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,41,95,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,75,True
3094,2024-12-27 08:58:21,林七,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,57,80,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,68,True
3095,2024-12-27 08:58:33,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,34,88,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,0,80,True
3096,2024-12-27 08:58:43,張三,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,67,100,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,78,True
3097,2024-12-27 08:58:58,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,100,100,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,80,True
3098,2024-12-27 08:59:06,李四,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,80,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,76,90,True
3099,2024-12-27 08:59:16,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,65,100,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,95,True
3100,2024-12-27 08:59:31,周十,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,70,95,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,90,True
3101,2024-12-27 08:59:44,張三,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,50,90,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,73,True
3102,2024-12-27 08:59:55,張三,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,60,90,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,73,True
3103,2024-12-27 09:00:06,張三,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,70,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,55,90,True
3104,2024-12-27 09:00:17,張三,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,67,90,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,75,True
3105,2024-12-27 09:00:28,李四,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,73,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,82,90,True
3106,2024-12-27 09:00:38,孫九,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,75,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,65,85,True
3107,2024-12-27 09:00:48,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,13,90,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,73,True
3108,2024-12-27 09:01:02,鄭十二,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,53,90,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,75,True
3109,2024-12-27 09:01:14,李四,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,95,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,36,90,True
3110,2024-12-27 09:01:33,陳六,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,81,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,13,81,True
3111,2024-12-27 09:01:53,周十,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,0,89,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,10,83,True
3112,2024-12-27 09:02:19,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,81,90,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,75,True
3113,2024-12-27 09:02:28,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,62,90,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,95,True
3114,2024-12-27 09:02:40,周十,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,76,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,100,100,True
3115,2024-12-27 09:02:51,吳十一,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,58,91,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,93,True
3116,2024-12-27 09:03:14,王五,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,66,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,50,95,True
3117,2024-12-27 09:03:28,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,36,90,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,66,True
3118,2024-12-27 09:03:42,鄭十二,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,47,78,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,75,True
3119,2024-12-27 09:03:54,陳六,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,85,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,37,85,True
3120,2024-12-27 09:04:09,陳六,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,70,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,28,91,True
3121,2024-12-27 09:04:22,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,49,80,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,80,True
3122,2024-12-27 09:04:36,王五,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,83,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,48,85,True
3123,2024-12-27 09:04:48,孫九,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,85,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,26,76,True
3124,2024-12-27 09:05:03,林七,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,76,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,77,95,True
3125,2024-12-27 09:05:16,林七,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,75,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,43,85,True
3126,2024-12-27 09:05:30,鄭十二,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,84,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,47,90,True
3127,2024-12-27 09:05:46,周十,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,69,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,40,86,True
3128,2024-12-27 09:06:03,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,26,91,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,90,True
3129,2024-12-27 09:06:20,周十,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,78,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,58,95,True
3130,2024-12-27 09:06:34,孫九,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,78,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,85,95,True
3131,2024-12-27 09:06:45,吳十一,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,22,66,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,80,True
3132,2024-12-27 09:07:02,孫九,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,90,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,55,85,True
3133,2024-12-27 09:07:13,張三,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,76,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,73,100,True
3134,2024-12-27 09:07:27,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,57,93,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,75,True
3135,2024-12-27 09:07:39,王五,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,50,95,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,75,True
3136,2024-12-27 09:07:55,林七,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,39,90,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,88,True
3137,2024-12-27 09:08:10,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,30,90,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,85,True
3138,2024-12-27 09:08:25,周十,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,0,78,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,33,91,True
3139,2024-12-27 09:08:41,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,49,90,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,77,True
3140,2024-12-27 09:08:53,林七,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,68,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,34,73,True
3141,2024-12-27 09:09:08,孫九,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,78,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,82,90,True
3142,2024-12-27 09:09:19,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,49,90,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,80,True
3143,2024-12-27 09:09:28,孫九,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,91,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,31,89,True
3144,2024-12-27 09:09:46,孫九,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,90,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,59,80,True
3145,2024-12-27 09:10:03,張三,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,61,93,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,86,True
3146,2024-12-27 09:10:21,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,87,95,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,90,True
3147,2024-12-27 09:10:32,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,100,100,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,93,True
3148,2024-12-27 09:10:41,李四,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,90,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,34,93,True
3149,2024-12-27 09:10:58,李四,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,78,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,56,79,True
3150,2024-12-27 09:11:12,林七,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,62,88,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,90,True
3151,2024-12-27 09:11:27,林七,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,69,100,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,95,True
3152,2024-12-27 09:11:43,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,80,95,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,90,True
3153,2024-12-27 09:11:52,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,30,100,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,0,80,True
3154,2024-12-27 09:12:08,王五,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,78,88,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,75,True
3155,2024-12-27 09:12:19,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,69,95,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,85,True
3156,2024-12-27 09:12:29,孫九,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,83,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,61,90,True
3157,2024-12-27 09:12:39,王五,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,46,90,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,95,True
3158,2024-12-27 09:12:54,王五,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,90,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,6,86,True
